,adview
6436,1.6355336549653803
6437,1.8816006598289223
6438,2.1369069778686964
6439,1.9440252323094387
6440,2.3831377683862787
6441,2.413207629276288
6442,1.5944265232473116
6443,1.443208187823783
6444,2.5857351773935866
6445,2.612128106577834
6446,1.6839046717535853
6447,1.7058295756463602
6448,1.3487591120053302
6449,1.8835100412234564
6450,1.4619266593488187
6451,3.183728110800237
6452,2.010857747403762
6453,1.8702742302197595
6454,2.0506588491197375
6455,2.0710823816092825
6456,1.8467187935784792
6457,1.8140589250656882
6458,2.201466853993865
6459,2.150108836081446
6460,1.5084062008588184
6461,1.443371020255071
6462,1.397205908186423
6463,1.5962206363239988
6464,2.661118355566116
6465,2.9824323354070854
6466,2.5808876118574493
6467,2.3017477385360987
6468,1.722487709559116
6469,2.132834295494417
6470,1.6957582723368745
6471,1.4414922872194684
6472,2.0846627814748455
6473,1.7075195554408993
6474,6.006125552732959
6475,2.366008653826267
6476,2.3575226162504914
6477,2.511212044621654
6478,1.7276109924400394
6479,2.03994573909699
6480,1.92306688604961
6481,2.143630852699284
6482,2.422659971002804
6483,1.4485964084867797
6484,1.3758560413391132
6485,2.5728425991685735
6486,2.5553922595613363
6487,1.3711192316982501
6488,2.181858086099403
6489,1.9289615852408284
6490,2.258495822144712
6491,1.925166837254256
6492,2.260559467023846
6493,1.2803873878878194
6494,1.8457711905049827
6495,1.4329630879983046
6496,1.7052294649938518
6497,1.9296190932110502
6498,1.8347051215221641
6499,2.532677284957728
6500,3.244356781262991
6501,2.080495614059674
6502,1.5680167006522732
6503,1.7074708286073286
6504,2.1996792466985076
6505,1.7370677290130683
6506,1.7165949241720821
6507,2.371715881750697
6508,1.9537280420661276
6509,2.2205631964284005
6510,2.4990303395656115
6511,1.5512677907433474
6512,1.5433300470709992
6513,1.4254788396537088
6514,5.701140880760784
6515,1.5523400452893428
6516,3.564652117859999
6517,1.4425286297313895
6518,2.1576230645275354
6519,2.4399621766967736
6520,2.084654993732241
6521,2.0389259398539545
6522,1.763844946561358
6523,1.9175626951570537
6524,1.4712315277697852
6525,2.506265803954402
6526,2.4482311414862252
6527,2.053516456687349
6528,3.0960342954909628
6529,2.4697085984733493
6530,1.422713505010965
6531,1.5532962560930272
6532,3.046765426263833
6533,1.818348024717986
6534,1.4478134799017996
6535,3.305137717744709
6536,2.019792204159341
6537,1.9783674086728527
6538,2.5942693257653753
6539,2.068662335298031
6540,1.8803000794075673
6541,6.347049090221905
6542,1.7680599900500031
6543,1.4097036677618844
6544,1.8549682193856754
6545,1.5540357097297621
6546,1.3892147512821578
6547,3.119495475448726
6548,1.4402689198252063
6549,1.8430526421535207
6550,3.090698988719374
6551,2.5549029145721622
6552,4.04180812484135
6553,2.099316914636468
6554,1.8406556042241466
6555,1.420485526914352
6556,1.8224269066955554
6557,1.739842255965644
6558,1.6307770540064142
6559,1.8583847848670678
6560,1.8816413271201118
6561,1.8784806617514
6562,1.9393397710183278
6563,2.109392029617592
6564,2.115868463842223
6565,2.460728190546616
6566,1.9373664428183566
6567,1.5200661775527453
6568,2.9045559933468725
6569,1.428100909646849
6570,1.8684563323373422
6571,1.5461321903199923
6572,1.4049339978919324
6573,1.3409234191165842
6574,2.053289732975184
6575,4.432040700072631
6576,1.6030109427672605
6577,1.4635454641134364
6578,1.9061688566708954
6579,8.419796840552142
6580,1.4030846738776463
6581,1.6918464247142402
6582,2.3590718464011875
6583,1.787845941597676
6584,2.802438976011602
6585,1.5836630779592926
6586,2.37734383326776
6587,2.1662441397048426
6588,2.3548030493356626
6589,1.9369577943562448
6590,2.0671358557107586
6591,2.0949415775388243
6592,3.1400366977798693
6593,1.6299753623126412
6594,1.3732733160467911
6595,1.8341256712909466
6596,1.9711239827506195
6597,1.609931077938839
6598,2.0347062092391743
6599,1.50292391269494
6600,1.3342626305743597
6601,3.09096714551196
6602,3.3133425015388935
6603,2.0984806538081875
6604,1.757917967980973
6605,1.958978826620618
6606,3.497598780147619
6607,1.9616837243030179
6608,1.446572244249262
6609,1.8378455314330187
6610,3.050273196023218
6611,1.8904040838332834
6612,2.246274894867197
6613,1.461695307555254
6614,1.4817679147264577
6615,1.452264397074499
6616,1.4051506103785947
6617,2.3819854116511827
6618,1.5983867453981366
6619,1.32560550901275
6620,2.902138703197468
6621,2.488773463670741
6622,2.1426024286578658
6623,2.450927801458424
6624,1.8895624806984865
6625,1.5847131287018725
6626,1.4585099144683418
6627,2.2462637338533598
6628,1.5758324158117702
6629,1.937296278011717
6630,1.983711629653944
6631,2.945132785747462
6632,2.0206237792161557
6633,1.529402230478666
6634,1.6472981931065644
6635,1.518716997601599
6636,1.5555892282675658
6637,1.3117280354265515
6638,1.7346848081460238
6639,2.9687829246124533
6640,2.624246984467362
6641,1.9427266540894474
6642,2.0854330006995645
6643,1.8404253243463302
6644,2.1188110186985227
6645,1.8319448872286914
6646,1.6829965370582027
6647,1.7353382813421587
6648,3.8386669512059246
6649,2.1393820305778806
6650,2.2039505895478406
6651,1.9624874265132048
6652,9.036344141276674
6653,1.6615515265792036
6654,1.5502929005218153
6655,2.001190436833956
6656,2.5080779067318626
6657,3.42137844656463
6658,1.7912199690060222
6659,5.072948311235584
6660,1.7562405985275693
6661,1.499505727188779
6662,1.330123902654453
6663,1.3816165765493595
6664,2.711241178671383
6665,1.0566843822857082
6666,1.3075879157986883
6667,3.303482149708855
6668,1.8185282221127839
6669,1.677835053181359
6670,1.9747184335246675
6671,2.445499478222337
6672,1.316077986533871
6673,2.221622327733685
6674,7.459044330508477
6675,4.736255096762211
6676,1.7884398563722503
6677,1.4591879920274686
6678,4.303823821767427
6679,1.3965907614317312
6680,2.459935461602475
6681,1.7358902043020485
6682,17.652762882058
6683,1.4136396226303414
6684,1.8923229356455746
6685,2.6557431435416943
6686,2.163048131698
6687,3.690016038531499
6688,1.4985069275851695
6689,1.3386224518483392
6690,1.5755733317427532
6691,2.195178169729732
6692,2.899298129027892
6693,1.7984149076574893
6694,1.459140509772189
6695,1.3388058281435882
6696,1.6338320366845855
6697,1.5659420623974198
6698,1.9482002910759644
6699,1.2898282607969551
6700,1.744242151852892
6701,1.8869913664994344
6702,1.4829979753713567
6703,1.9414422909432503
6704,1.4013134714155933
6705,2.3518637789404573
6706,1.9506373817327456
6707,1.5604204480981294
6708,1.920696833377352
6709,1.63844246112981
6710,2.6290019973142877
6711,2.14499007670191
6712,2.939998091757883
6713,2.5266716314265576
6714,4.655386567590519
6715,6.804655286233378
6716,1.761145887306156
6717,1.692098166157404
6718,1.5089574576051201
6719,1.717016856844125
6720,1.4373548480173821
6721,2.06482866820346
6722,1.4385386535891773
6723,1.435653274816151
6724,1.9002332617251052
6725,1.8934009668560248
6726,1.9369783254525332
6727,2.860094915609994
6728,1.854462417805606
6729,1.5639830061475
6730,2.3037103519662123
6731,2.2178174501238606
6732,2.3327015604758907
6733,2.412519154357934
6734,1.6303579919429918
6735,4.438696180619416
6736,2.559963000969076
6737,1.6854479096961952
6738,1.5473180108006885
6739,1.734369656168956
6740,2.242505923644615
6741,2.019836763226915
6742,1.3574778536313974
6743,6.422048976940388
6744,1.3964227341215563
6745,1.4664828865113497
6746,1.766445363735112
6747,2.159925049220963
6748,1.895845003910503
6749,2.048636050728113
6750,1.7880388316420284
6751,2.510413353123191
6752,1.3928484762368112
6753,1.4261117849702498
6754,2.0508823232015496
6755,3.657833951945375
6756,1.5753531394530862
6757,1.976284299977804
6758,3.178295389471762
6759,1.862688586715521
6760,2.542136050193773
6761,2.24032368643337
6762,1.814124763404768
6763,1.4966629062927672
6764,1.2959624571255812
6765,3.280251429553333
6766,2.5620676642857236
6767,2.041119492087109
6768,1.6261617050234298
6769,3.0942208765427104
6770,2.164298520689678
6771,2.480623772244866
6772,2.0531158101777502
6773,2.8468276884708987
6774,9.55066049935481
6775,1.3842233639261496
6776,2.033794540751958
6777,2.1739116289980505
6778,1.397942645263225
6779,2.078562300425954
6780,1.3322091671719334
6781,1.902336645193496
6782,2.007674950800612
6783,1.8587283374106278
6784,1.3963837402783725
6785,1.4847395332814703
6786,1.92092443543921
6787,1.982247535328839
6788,2.4233128126134575
6789,1.8310101038719677
6790,1.997914962804736
6791,1.5586253079844048
6792,2.038033321768102
6793,1.6200140181975498
6794,1.5643806791121055
6795,2.702716301333852
6796,1.2977674455909836
6797,1.9164017863903562
6798,2.658782598148261
6799,2.902931232612985
6800,2.2938356690182564
6801,1.6916385843168233
6802,1.6774070156146816
6803,1.5708690903508524
6804,2.5432328553688137
6805,1.8923585610685258
6806,1.7744485061935618
6807,1.643468001817233
6808,2.0061864799529996
6809,2.9753808508334023
6810,2.502029632334322
6811,1.4022860295729958
6812,1.4146269297729215
6813,2.154464932430288
6814,3.5018225076546385
6815,1.692905745260568
6816,2.4123417163024334
6817,2.4389132199925605
6818,1.5874852914583784
6819,2.0700278899329616
6820,1.6593356231126362
6821,3.2207430994030313
6822,3.227580322039844
6823,1.3232238920520158
6824,2.018376565462157
6825,1.8239399336468267
6826,1.4031613703512136
6827,2.1863519177099655
6828,2.867693613449868
6829,1.8869304891641012
6830,2.1557886649660043
6831,2.217908650980133
6832,2.222573946509996
6833,2.7252205609917532
6834,1.8417946959698739
6835,1.3541845131559245
6836,1.498904971018701
6837,1.4398984570223514
6838,1.4369904452869529
6839,1.7725922591405623
6840,1.7885141609920083
6841,3.1947010857690246
6842,1.9235615450873513
6843,1.4167003290892333
6844,2.1982077670561786
6845,1.5104430616473388
6846,1.5908178658120105
6847,2.3437908636750002
6848,2.1694579531797786
6849,1.6501342058735118
6850,2.245715384419834
6851,2.0593486823026224
6852,3.2214626062743434
6853,1.6382355224877405
6854,2.101704550818005
6855,2.8835555948281577
6856,2.1202786828161364
6857,1.964656245255763
6858,1.9377987859133758
6859,2.424858771994179
6860,2.4810371883224067
6861,1.5909072691444246
6862,2.6306322348431177
6863,1.712455539690551
6864,1.9538862390103042
6865,1.5656551435628168
6866,2.179911643655525
6867,1.372437901495331
6868,2.1969169212559216
6869,2.447876608326889
6870,2.215905457678155
6871,2.012458789710471
6872,2.2973801426823393
6873,2.7289615120219906
6874,2.686676394537041
6875,2.1442279555506087
6876,1.5663023066330675
6877,2.286108691910124
6878,1.5727952476179818
6879,10.363759861402377
6880,2.2181706022081356
6881,1.5720474808746583
6882,2.270824519760998
6883,2.12100612811349
6884,2.1333507121882374
6885,1.162332949027884
6886,2.4124913850447802
6887,1.7196507792166895
6888,2.0473250300257373
6889,4.1250468935328595
6890,1.7679454477071062
6891,1.5586184872749003
6892,2.192503188447937
6893,1.831482495128173
6894,2.0681244010754045
6895,2.932320863856809
6896,1.7016717748788397
6897,2.4890327529766383
6898,1.745643472991498
6899,1.9116022971269966
6900,1.6331156847444595
6901,2.3297044568870584
6902,2.083319616732264
6903,2.4106342496247772
6904,1.554764664611052
6905,2.0078725168958065
6906,1.930235166650126
6907,2.2947484452201947
6908,1.848536481345484
6909,2.365662933794331
6910,2.2536300949995325
6911,1.674579094229695
6912,1.8046841211332014
6913,2.963483900894961
6914,2.4424901421731358
6915,1.750204860858849
6916,1.458063825103935
6917,1.8341714884709623
6918,2.4204335816488234
6919,4.516261960947084
6920,1.8585764525863744
6921,3.135219232864807
6922,2.2182851343698236
6923,2.11721196941923
6924,2.0759694610601405
6925,1.7337608180647344
6926,3.501404865222435
6927,2.4323274940509467
6928,2.606913250637736
6929,7.8363807531848835
6930,1.2331355234864607
6931,1.6421026392844886
6932,1.9919129888372558
6933,5.977948138681116
6934,2.036972075563985
6935,1.804322506464132
6936,1.4791702353750482
6937,2.106765783237842
6938,1.5843809490818734
6939,1.6709347362578713
6940,1.463484971322743
6941,1.3375131865003236
6942,1.6496429083580768
6943,2.0817045511082983
6944,2.482176441909609
6945,1.3470611387130318
6946,1.8777173742251372
6947,2.2142022813441606
6948,1.5904173881996981
6949,2.3804495772411776
6950,2.7184314703183228
6951,1.895502929987148
6952,1.6719069936213002
6953,2.6667713386015963
6954,2.056133141136153
6955,1.410911442721544
6956,1.8159599940388138
6957,1.330657697006353
6958,2.231633548759163
6959,2.7222209971926903
6960,2.1000472921969036
6961,2.4277842336152577
6962,2.790133246365226
6963,3.679874700462469
6964,1.5359062055817705
6965,2.0212022817616817
6966,1.9536640943846098
6967,1.325388097760698
6968,8.946750441570947
6969,1.3615831900928748
6970,1.5986867577708277
6971,1.8843661768941637
6972,1.5593983774290259
6973,1.9077816377959533
6974,2.7928563956223544
6975,2.4156293058688436
6976,1.8024985680102206
6977,3.5978421029793615
6978,1.6370020982312763
6979,1.444239083766195
6980,2.214290161543409
6981,2.7612311661468727
6982,2.7040495316243334
6983,1.3830470957934673
6984,1.7916250494583392
6985,1.516418178294713
6986,1.542573325898624
6987,1.5697214110753825
6988,2.299706543644062
6989,2.321675926651686
6990,2.033960623684264
6991,2.118407830958282
6992,2.9203615220080423
6993,5.0793401872109945
6994,2.3524285323538394
6995,2.417163932130566
6996,1.5990419943509322
6997,2.400587272660433
6998,2.067928790569531
6999,1.80620543573457
7000,1.3608183499180524
7001,1.7828152707566458
7002,2.3991223471121628
7003,2.774109303809224
7004,1.6648637262384323
7005,1.2946169462608266
7006,3.970045123778769
7007,2.3035546863623644
7008,1.5313022822635403
7009,2.8407201437494987
7010,1.692934997397846
7011,1.2641535757560032
7012,5.106733658283081
7013,1.4307245895720322
7014,1.7402693845200503
7015,2.4650615619753884
7016,2.4548181703495215
7017,1.065352927189796
7018,1.6144540171808337
7019,6.880636906959824
7020,1.5005262864291264
7021,1.590829390296794
7022,1.8589362584295022
7023,1.5948732591762558
7024,1.7920308399549003
7025,1.6788462227663956
7026,1.6758094965889634
7027,6.907117612401839
7028,2.5335474436823704
7029,1.5829364214652837
7030,1.7086097153616209
7031,1.4277883532905133
7032,2.0823196918222036
7033,1.9794140454502616
7034,2.6311154899276668
7035,1.972875857270163
7036,3.2071138299137707
7037,1.3271358539500642
7038,1.8102895615233887
7039,2.1733691332229093
7040,1.7825013108204444
7041,2.4340562314931264
7042,4.133110751817005
7043,2.6983392804990274
7044,3.0015704950900584
7045,2.4703562591912034
7046,1.945447500903684
7047,1.60755719215788
7048,1.9090209235431268
7049,2.6693040101829206
7050,1.9434665489884462
7051,1.5264528083173965
7052,3.3091617113364955
7053,1.5314379572965477
7054,2.0347122804371898
7055,1.0785562440662004
7056,1.742138848929111
7057,1.8500236860162718
7058,2.535356478129941
7059,1.9803404229588972
7060,1.633870354039951
7061,1.3790863657066041
7062,1.4633918935111323
7063,1.9719471817713397
7064,1.6267029493679486
7065,2.041865402919094
7066,1.9306141086211208
7067,2.081253016542479
7068,3.9946408855625304
7069,2.237646649653005
7070,1.647212715706265
7071,1.4448606401736228
7072,1.591084099069725
7073,3.399923956551162
7074,2.4459554978602394
7075,2.193322217694333
7076,1.4125296661833389
7077,1.8983574586691523
7078,2.4221767621581805
7079,1.9435461750952134
7080,2.2465868688980652
7081,3.1957472366195825
7082,1.8457853705859484
7083,1.4512098860962195
7084,2.1990505493198707
7085,1.4180144874537395
7086,1.707013954711552
7087,1.5223883663722062
7088,1.4133619424808592
7089,2.3546229374828664
7090,2.4060637616383036
7091,2.419973442834018
7092,1.9716342593417573
7093,2.25004537992389
7094,1.9386513243049732
7095,2.3018387467717663
7096,2.6497887164546086
7097,2.6438200297612635
7098,1.6174761200821024
7099,1.541043704327263
7100,1.774213778823467
7101,1.7073325368532946
7102,2.011062875768434
7103,1.4013701084342371
7104,2.0697586578782365
7105,3.6759332450140603
7106,2.0976532578266474
7107,1.641199963826095
7108,2.4170246101452086
7109,1.941811821736455
7110,1.661522417667784
7111,1.2619222773384733
7112,1.7992784772028463
7113,1.577826701638055
7114,1.1237336391702488
7115,2.1990447317165396
7116,1.6903987240864393
7117,2.0394429275556156
7118,2.0881657856850415
7119,2.0756549028949545
7120,2.031365584163054
7121,1.961609047431203
7122,0.9970416920875191
7123,2.212965003109976
7124,2.7718688660078485
7125,1.8013353351076944
7126,2.6004965817970245
7127,2.3484912604808392
7128,2.312362105222829
7129,1.7879465343498395
7130,2.3404558931129036
7131,3.7033737259018435
7132,2.1396921608943518
7133,1.6075870993128842
7134,2.1038249592152836
7135,2.106813115730956
7136,2.160711242226389
7137,2.7741783464008587
7138,1.3851619204357113
7139,5.219684774518711
7140,1.3434708968212692
7141,2.193232154011835
7142,2.527814471301483
7143,2.799708296329747
7144,2.2329195692315937
7145,1.6954939742138315
7146,1.4526645003850436
7147,1.3140674956368112
7148,2.843522913381844
7149,1.4674343759704844
7150,1.8171601940663822
7151,1.6809913195450479
7152,1.460365713562279
7153,1.7343848685875005
7154,1.684590701510649
7155,2.665659496224459
7156,2.136220561143489
7157,2.1957321325364525
7158,2.2733633753674583
7159,2.6974612593163765
7160,2.1894586141178154
7161,2.179910783374004
7162,1.5944194186852743
7163,3.567683470252999
7164,1.60136731522319
7165,2.2450185843008525
7166,1.720697346468722
7167,1.7650491407674906
7168,2.004298007073709
7169,1.6174792197046726
7170,4.075217807550972
7171,1.5055156843641813
7172,1.5550981572503946
7173,2.398696172375301
7174,7.19104789100843
7175,1.7485997263469717
7176,2.490992017084313
7177,1.3392878703505144
7178,2.6937170600988143
7179,1.475480620724976
7180,1.5767939509668774
7181,1.508721532329801
7182,2.4958078929599887
7183,1.7117640829464416
7184,1.4271431566405002
7185,1.074327909914229
7186,1.6408318449196728
7187,2.370172021816153
7188,1.9280651969611313
7189,2.3028549600241104
7190,1.5742389250630824
7191,3.1816776913881895
7192,1.2286144492871873
7193,1.8748485108860553
7194,2.077370304272218
7195,5.227992844974619
7196,1.3446735210699283
7197,1.5128752339793805
7198,2.516477960179209
7199,2.4714473742882737
7200,1.31505895586242
7201,1.364876679809722
7202,4.801271364442804
7203,1.4326247588361962
7204,1.1965818145854512
7205,2.0327694629603386
7206,2.1770745889802803
7207,1.3988318314587542
7208,1.4736435482851422
7209,1.4866481433976912
7210,1.7320675101845378
7211,1.2685300436794273
7212,2.073959149192309
7213,2.3765468822884666
7214,2.853286855896247
7215,1.732825715012049
7216,2.563760672462717
7217,2.6086075120090038
7218,1.4085119352817799
7219,5.106423169036179
7220,1.729474106935029
7221,2.243045075520886
7222,1.9123413906546385
7223,2.135080092717226
7224,1.8159090659044597
7225,2.20057000149757
7226,1.8581348765646661
7227,1.3918542641775224
7228,1.5180718158487334
7229,1.662309189577706
7230,2.078460617753707
7231,1.991927367058596
7232,2.5324891731532486
7233,1.819393980417185
7234,1.7891382701685168
7235,10.138336505309683
7236,2.5462875659010846
7237,1.29406108054616
7238,2.018783717549058
7239,1.9837624243588468
7240,1.4613424704251705
7241,2.7018777547760378
7242,1.448968787922729
7243,1.3774596307540068
7244,1.8009105042196982
7245,1.5675579204230097
7246,2.014588354278049
7247,1.2825268680967872
7248,2.0887883994220706
7249,1.392914757217517
7250,1.5294573292573
7251,2.11674299901326
7252,1.940029031441331
7253,2.003902274049797
7254,2.0948324517539305
7255,1.594350908168426
7256,2.252299352694846
7257,1.6987495654068532
7258,7.537780070963791
7259,2.501657774016996
7260,1.7324851595565254
7261,1.7582001472367463
7262,1.2748570935954282
7263,1.4870649882308329
7264,1.6181910174521321
7265,1.7610644890566671
7266,2.204111430930677
7267,2.501978275608942
7268,1.93411192079278
7269,7.543817298033481
7270,2.7481824367005316
7271,1.518092291509904
7272,2.01261982525561
7273,1.3631470626141984
7274,1.680933617172092
7275,2.0068859452117453
7276,1.902367350613771
7277,2.2006468482933483
7278,2.771794924999835
7279,2.020789338245944
7280,1.6025050351946648
7281,2.6752392936638425
7282,5.756508551300348
7283,1.3283478050915116
7284,3.3155000570410382
7285,3.2657669866664465
7286,2.235989809650439
7287,2.392925155300164
7288,2.1212011835913485
7289,2.2552569022275306
7290,1.7195240357535133
7291,2.614875635778219
7292,2.4899031983525477
7293,1.5713473141291003
7294,3.1781435448910504
7295,3.4704795876422097
7296,2.7051181864271965
7297,1.8410325001037244
7298,1.4380796104683324
7299,2.2376349701116327
7300,3.2486172269764495
7301,1.9181493888815797
7302,1.8026951894530299
7303,1.8368442752464482
7304,2.3941140860086447
7305,1.7564946420561562
7306,1.8945189993852347
7307,1.8811427784113
7308,2.843476920327303
7309,2.0856752205060287
7310,2.535746547610202
7311,1.4457275510256444
7312,1.3164314980270837
7313,2.315063772037034
7314,2.113313950883812
7315,1.7115543337997459
7316,2.0440243489830765
7317,1.3736544554943495
7318,2.0755493347226492
7319,1.7218433282758885
7320,2.091860364294968
7321,3.0315456253677846
7322,1.2856395295858976
7323,2.165285569782368
7324,1.9262407691939185
7325,2.1518918699928182
7326,1.3419136878437863
7327,1.6931864973494029
7328,1.789860052623581
7329,1.7100845469684356
7330,2.058535359571667
7331,1.1303909815534192
7332,1.3385000896006716
7333,2.683856820736321
7334,2.487443450548052
7335,1.2874856460903077
7336,2.1999379118031905
7337,2.2880105387769407
7338,1.8151768575545224
7339,1.8148711209192556
7340,1.8597061528787746
7341,0.9935779974936607
7342,1.3128488405119825
7343,1.5214039854412476
7344,1.90029521430116
7345,2.121927749445845
7346,2.0878514831709456
7347,1.1559686860675096
7348,2.8574774838006607
7349,1.490457604457665
7350,2.8014353485566286
7351,0.8475737334906248
7352,1.596415221946018
7353,6.372532879550226
7354,1.5805659070929554
7355,1.6358108150044697
7356,1.790887347994567
7357,3.097052818215648
7358,1.647675708175636
7359,3.377247268558707
7360,1.3932364878542431
7361,2.2171149907758405
7362,1.9669200745789093
7363,1.5195563798452936
7364,2.059282060270455
7365,1.9920045596784406
7366,1.9904718784107507
7367,2.1874528883378703
7368,2.0997761782531645
7369,1.5541245965990176
7370,2.279508481584364
7371,3.1138982600591243
7372,1.850878004849788
7373,1.6460453937115664
7374,1.4400194915144047
7375,2.0385751967390826
7376,7.417172361843569
7377,1.2934147365865365
7378,2.886773435349078
7379,2.280318225870838
7380,2.109229721788933
7381,2.191366379966075
7382,1.8922713502160184
7383,2.203125979403853
7384,2.1867844165110526
7385,1.7172587801793986
7386,1.8168946541124198
7387,1.7178425810473248
7388,2.360929221416665
7389,3.528801182827133
7390,1.5093831869213772
7391,1.7965135924341453
7392,1.5325041288633168
7393,2.8493641448861413
7394,1.5322448058130496
7395,1.7000510567739613
7396,2.286308016159457
7397,1.7090135761387848
7398,4.212829894206151
7399,2.238361802882797
7400,1.7867935433311246
7401,1.256087416082488
7402,2.9660459758779503
7403,1.7831139372958047
7404,1.659367499600555
7405,1.5548787487514428
7406,2.098362970676215
7407,2.4147252709053464
7408,1.3554004310331802
7409,1.5274978016474825
7410,1.884120404658706
7411,1.8882928307616578
7412,1.3332245696023746
7413,2.8346034493111913
7414,1.4386650154036755
7415,2.1700149595069647
7416,1.3504857624638231
7417,2.1956235017591714
7418,1.437219251274986
7419,2.8633828792101035
7420,1.9301382590643539
7421,1.9033226304442021
7422,1.7105761813897036
7423,1.7956081960897263
7424,1.4504214408369873
7425,1.7520333976167874
7426,2.2596673344916147
7427,1.8968924777828269
7428,1.7031433956636102
7429,2.379595757070594
7430,2.0159879646074965
7431,1.7921012686479736
7432,2.8538934152070814
7433,1.393276662097545
7434,2.2088250847250945
7435,1.745961407498708
7436,1.55567483755395
7437,1.4075274826720028
7438,2.0814567252643
7439,2.3800405724401417
7440,1.8941649623842856
7441,1.5673052463831234
7442,1.6040175653353241
7443,2.567765182204223
7444,2.7858963660353497
7445,1.7025059905555893
7446,4.289282437625771
7447,1.729190610618522
7448,1.858831924999881
7449,1.9886366348010849
7450,2.276069037247061
7451,2.2490399465388347
7452,1.7057917308631507
7453,2.4520898227578414
7454,3.3978903171779464
7455,1.534701405712108
7456,1.9084076052178327
7457,1.5709079209238304
7458,2.015376892173743
7459,2.894280559484615
7460,1.9040321756472585
7461,1.4601151919698796
7462,2.5375046446559804
7463,1.8053980348307093
7464,2.4404240917436733
7465,1.5978114365922358
7466,2.0741405122570105
7467,3.090452785767509
7468,3.3823983622448863
7469,1.982167094428343
7470,1.538898350624358
7471,3.925925946890528
7472,2.4781892356893316
7473,3.2889088713258556
7474,1.2144356961202645
7475,2.3513018347482957
7476,2.0959571877460883
7477,1.5578820898531853
7478,2.0261297694313436
7479,2.079504744286993
7480,2.3028677791106653
7481,2.2095122553653903
7482,1.8567754583607718
7483,1.8442690108293749
7484,1.9508949613598952
7485,2.405521204086776
7486,3.2083944056659766
7487,1.8945163482915461
7488,2.267333493617995
7489,2.0351000958696197
7490,2.0074326673420524
7491,2.55144809637465
7492,1.790591152660952
7493,1.7400913223852024
7494,1.7882838993127876
7495,1.5678468728679307
7496,2.3287420720913103
7497,1.727031675007178
7498,1.8464948551187794
7499,1.9700207562404142
7500,2.239886398833589
7501,1.7895937701827196
7502,2.5619941790801204
7503,1.503861488100911
7504,3.3266923952981933
7505,2.1550428585004493
7506,2.133270681088199
7507,2.2569963302522584
7508,1.3568468434243157
7509,1.687853840630018
7510,2.0148101432663363
7511,1.641934788938947
7512,1.7231711408689006
7513,2.340480147131945
7514,1.6968419030582973
7515,1.8260099109825545
7516,2.239988129576271
7517,2.658539400318815
7518,2.4082108324226428
7519,2.4273885727692868
7520,1.4236562429546695
7521,1.6178897326828778
7522,1.5926937012367204
7523,5.125782131955087
7524,1.9827450064468664
7525,2.154145573858706
7526,1.96632114395223
7527,2.0696933639783723
7528,2.356879517569676
7529,2.2210961586494307
7530,1.5019714422591246
7531,1.6131002609283518
7532,2.3099610681614653
7533,1.548128266682141
7534,1.7024704872436547
7535,1.68811374868572
7536,1.5055217392701281
7537,2.405660386258524
7538,1.649111247501811
7539,1.5873461462332847
7540,9.654947573060305
7541,2.171985284827569
7542,2.3061804923243785
7543,2.251153170801091
7544,1.907892397385521
7545,1.668662090159931
7546,1.6298429731093431
7547,2.3484890466583415
7548,2.4594143563486877
7549,1.912105790092667
7550,1.740722162843571
7551,2.041282439126393
7552,1.6792455662881476
7553,2.5036632152643823
7554,1.8106426956471597
7555,1.703647208136598
7556,1.571706642401605
7557,1.7760142972524973
7558,3.049895591796261
7559,1.8569880364573315
7560,1.9936978025887904
7561,1.8275429441708388
7562,1.8409262331390424
7563,2.6235777432017535
7564,2.8079212615199824
7565,1.5006299559896816
7566,1.814019296515673
7567,1.982631134242185
7568,2.350043985579882
7569,1.542988262192102
7570,1.7009438194954511
7571,1.9058401044843734
7572,2.1784583624906206
7573,1.3222075300897878
7574,3.0715312264941725
7575,1.7928739965033567
7576,1.5571134580866166
7577,2.7606345464834305
7578,1.794277960629769
7579,1.2112492321916388
7580,2.1411789132496324
7581,1.6647040910045883
7582,1.5613137213545851
7583,3.0183456954942818
7584,5.116550746291805
7585,2.104220573799278
7586,2.1252376875181045
7587,1.922254884285149
7588,1.892140643622461
7589,2.192489785312236
7590,1.2962056384832383
7591,1.3432177658524038
7592,2.062545630716767
7593,2.4812527721287605
7594,2.039309761633284
7595,2.167659036393974
7596,3.7531107889100257
7597,2.2415748717799207
7598,1.8067788478148408
7599,2.2595693758082005
7600,1.8268115320435587
7601,3.601568753767823
7602,2.145461389813127
7603,1.6705861546847904
7604,1.471445128541117
7605,1.4810349688407807
7606,2.4066112396009762
7607,1.8664306121890752
7608,3.3619655474900805
7609,2.5234009951027954
7610,2.6495638318913386
7611,8.172135332194348
7612,1.961489920339745
7613,2.25139240912372
7614,1.5997573062004882
7615,3.3113366732709935
7616,1.965862048211967
7617,1.944027539703105
7618,1.83870358991308
7619,2.5356652869790164
7620,1.8801875636978227
7621,1.6982982023806448
7622,1.522495384401239
7623,1.785355511845765
7624,2.1618656008174097
7625,1.933138855244012
7626,2.358267851381322
7627,2.515266134340354
7628,1.8563892415280003
7629,3.47766856171454
7630,2.410210795559551
7631,1.6696404477520979
7632,2.2519615743044223
7633,2.054931544590099
7634,1.7757347552768485
7635,1.9365028111578546
7636,2.160969099618274
7637,1.3486165115512527
7638,1.8031160224164018
